id,user_id,date_time,expense_type,additional_comments,is_active,updated,amount
816237,7,2025-02-09 08:49:33,Uber/Rapido,Grocery shopping,True,2025-02-12 08:49:33,1054.59
436211,1,2025-05-16 00:00:34,Self,Monthly rent transfer,True,2025-05-19 00:00:34,2365.28
603119,9,2025-03-12 04:20:18,Flat,Grocery shopping,True,2025-03-16 04:20:18,4679.84
930334,10,2025-06-16 19:15:18,Self,Paid for lunch,True,2025-06-18 19:15:18,2264.11
143160,1,2025-04-06 12:53:23,Self,Flat maintenance charges,True,2025-04-07 12:53:23,389.98
439814,10,2025-06-16 16:22:36,Uber/Rapido,Cab to office,True,2025-06-18 16:22:36,1428.6
140071,8,2025-05-16 09:03:46,Others,Monthly rent transfer,True,2025-05-18 09:03:46,4840.16
723826,7,2025-09-18 00:47:41,Flat,Recharge and utilities,True,2025-09-18 00:47:41,2474.99
808906,9,2025-10-20 13:53:24,Flat,Weekend movie,True,2025-10-24 13:53:24,2036.17
987984,6,2025-07-21 03:19:02,Uber/Rapido,Monthly rent transfer,True,2025-07-24 03:19:02,1660.36
995538,2,2025-03-25 00:17:05,Cafeteria,Weekend movie,True,2025-03-25 00:17:05,2128.19
929873,2,2025-03-14 18:04:18,Flat,Flat maintenance charges,True,2025-03-14 18:04:18,1197.83
773946,3,2025-10-04 08:53:42,Others,Snacks with friends,True,2025-10-06 08:53:42,4017.6
185376,6,2025-04-05 15:23:52,Cafeteria,Paid for lunch,True,2025-04-10 15:23:52,4944.12
723885,9,2025-05-23 17:46:59,Cafeteria,Flat maintenance charges,True,2025-05-24 17:46:59,1309.25
449505,4,2025-05-05 22:33:33,Flat,Recharge and utilities,True,2025-05-07 22:33:33,2046.82
404705,4,2025-03-15 11:34:33,Uber/Rapido,Monthly rent transfer,True,2025-03-20 11:34:33,3177.7
193276,4,2025-05-31 17:18:17,Uber/Rapido,Grocery shopping,True,2025-05-31 17:18:17,4018.48
752022,1,2025-07-16 13:29:08,Others,Online subscription renewal,True,2025-07-18 13:29:08,4117.24
784336,7,2025-01-05 12:13:45,Others,Cab to office,True,2025-01-10 12:13:45,3089.62
162851,7,2025-01-01 08:26:42,Others,Monthly rent transfer,True,2025-01-03 08:26:42,2900.63
420759,10,2025-08-05 12:01:29,Flat,Cab to office,True,2025-08-09 12:01:29,4675.95
904496,3,2025-07-07 05:22:41,Uber/Rapido,Weekend movie,True,2025-07-10 05:22:41,4375.12
258780,1,2025-09-29 07:44:25,Others,Online subscription renewal,True,2025-10-04 07:44:25,4819.46
593156,1,2025-06-17 12:58:56,Uber/Rapido,Online subscription renewal,True,2025-06-21 12:58:56,4065.61
804753,3,2025-09-30 22:28:06,Flat,Snacks with friends,True,2025-10-01 22:28:06,587.63
612990,1,2025-08-15 02:26:18,Others,Gift purchase,True,2025-08-20 02:26:18,1414.29
931737,5,2025-10-18 03:41:03,Uber/Rapido,Monthly rent transfer,True,2025-10-19 03:41:03,2889.95
927416,8,2025-05-31 23:23:34,Uber/Rapido,Weekend movie,True,2025-06-02 23:23:34,2171.41
131738,7,2025-07-03 09:31:33,Others,Recharge and utilities,True,2025-07-06 09:31:33,523.03
804558,7,2025-04-27 20:06:28,Others,Gift purchase,True,2025-04-27 20:06:28,3094.27
117292,9,2025-10-05 09:24:47,Cafeteria,Flat maintenance charges,True,2025-10-05 09:24:47,1992.41
830031,2,2025-06-09 03:01:22,Cafeteria,Online subscription renewal,True,2025-06-13 03:01:22,384.04
350281,8,2025-07-09 04:15:44,Others,Fuel refill,True,2025-07-09 04:15:44,937.44
255289,9,2025-05-25 00:33:13,Others,Paid for lunch,True,2025-05-26 00:33:13,1016.21
303017,2,2025-01-03 16:29:18,Cafeteria,Weekend movie,True,2025-01-05 16:29:18,969.79
204035,5,2025-06-08 14:59:42,Cafeteria,Gift purchase,True,2025-06-11 14:59:42,526.14
622006,10,2025-04-11 02:42:19,Flat,Flat maintenance charges,True,2025-04-14 02:42:19,758.22
285350,4,2025-06-04 13:47:44,Cafeteria,Snacks with friends,True,2025-06-07 13:47:44,707.35
145741,7,2025-07-25 22:36:31,Cafeteria,Grocery shopping,True,2025-07-27 22:36:31,4057.08
344941,8,2025-07-10 04:39:17,Uber/Rapido,Snacks with friends,True,2025-07-14 04:39:17,3230.87
537415,10,2025-09-22 22:57:17,Others,Cab to office,True,2025-09-27 22:57:17,3316.55
418440,8,2025-02-17 06:23:27,Uber/Rapido,Recharge and utilities,True,2025-02-20 06:23:27,3197.92
213327,6,2025-04-11 00:51:05,Uber/Rapido,Recharge and utilities,True,2025-04-14 00:51:05,3817.44
662498,8,2025-07-11 05:57:21,Others,Monthly rent transfer,True,2025-07-16 05:57:21,1708.13
218503,9,2025-03-15 12:50:05,Cafeteria,Cab to office,True,2025-03-15 12:50:05,1818.8
823796,7,2025-04-28 02:37:10,Flat,Fuel refill,True,2025-04-28 02:37:10,4851.82
583049,7,2025-07-09 08:27:25,Uber/Rapido,Monthly rent transfer,True,2025-07-11 08:27:25,2310.09
114469,5,2025-02-14 13:53:57,Uber/Rapido,Snacks with friends,True,2025-02-18 13:53:57,1378.03
671499,3,2025-06-23 02:45:44,Cafeteria,Gift purchase,True,2025-06-25 02:45:44,724.01
921063,10,2025-10-04 22:42:46,Others,Grocery shopping,True,2025-10-06 22:42:46,1940.24
611748,5,2025-09-08 04:23:26,Others,Monthly rent transfer,True,2025-09-12 04:23:26,274.11
795840,9,2025-05-03 00:54:21,Others,Flat maintenance charges,True,2025-05-07 00:54:21,1657.85
336856,2,2025-05-21 08:45:28,Flat,Cab to office,True,2025-05-21 08:45:28,3042.73
636776,10,2025-01-31 20:29:04,Uber/Rapido,Online subscription renewal,True,2025-01-31 20:29:04,2673.84
972130,3,2025-04-11 08:02:27,Self,Paid for lunch,True,2025-04-13 08:02:27,308.21
265619,2,2025-02-06 04:29:47,Cafeteria,Cab to office,True,2025-02-10 04:29:47,2053.82
368339,4,2025-04-29 11:24:26,Flat,Flat maintenance charges,True,2025-05-03 11:24:26,1710.44
311904,9,2025-09-04 23:05:00,Self,Grocery shopping,True,2025-09-07 23:05:00,754.92
534216,2,2025-08-22 01:35:44,Flat,Monthly rent transfer,True,2025-08-24 01:35:44,4812.24
129699,2,2025-01-18 07:51:29,Cafeteria,Recharge and utilities,True,2025-01-19 07:51:29,2037.45
112679,7,2025-03-22 17:39:44,Others,Weekend movie,True,2025-03-25 17:39:44,3366.79
195572,3,2025-04-21 09:57:40,Cafeteria,Gift purchase,True,2025-04-22 09:57:40,637.81
609368,1,2025-08-29 17:40:55,Uber/Rapido,Grocery shopping,True,2025-08-30 17:40:55,2318.99
379251,7,2025-03-21 05:19:06,Flat,Recharge and utilities,True,2025-03-25 05:19:06,3499.62
103211,3,2025-07-17 11:06:34,Others,Monthly rent transfer,True,2025-07-18 11:06:34,1314.33
473724,5,2025-06-02 23:27:55,Self,Snacks with friends,True,2025-06-05 23:27:55,3343.86
130934,3,2025-09-17 09:03:31,Self,Recharge and utilities,True,2025-09-21 09:03:31,3044.61
927426,1,2025-05-10 05:37:13,Self,Monthly rent transfer,True,2025-05-10 05:37:13,174.23
431511,5,2025-09-24 04:21:04,Flat,Weekend movie,True,2025-09-25 04:21:04,961.44
406777,6,2025-08-10 10:50:29,Uber/Rapido,Online subscription renewal,True,2025-08-10 10:50:29,2122.59
718041,9,2025-03-02 23:50:43,Flat,Weekend movie,True,2025-03-04 23:50:43,3303.3
984906,10,2025-03-07 11:29:05,Flat,Gift purchase,True,2025-03-12 11:29:05,428.65
562070,1,2025-04-23 18:55:24,Cafeteria,Paid for lunch,True,2025-04-25 18:55:24,4846.83
990415,4,2025-08-01 03:41:33,Uber/Rapido,Cab to office,True,2025-08-01 03:41:33,3931.41
584523,7,2025-09-09 08:09:48,Self,Grocery shopping,True,2025-09-11 08:09:48,1134.17
293025,6,2025-02-03 16:11:24,Others,Recharge and utilities,True,2025-02-03 16:11:24,3842.2
818736,8,2025-08-23 21:45:31,Flat,Flat maintenance charges,True,2025-08-26 21:45:31,700.72
222664,10,2025-07-15 09:24:42,Others,Cab to office,True,2025-07-17 09:24:42,4296.61
692054,4,2025-01-27 03:35:29,Cafeteria,Online subscription renewal,True,2025-01-29 03:35:29,1733.23
273823,2,2025-01-17 09:15:24,Cafeteria,Cab to office,True,2025-01-21 09:15:24,1371.14
221089,3,2025-08-31 17:50:25,Cafeteria,Online subscription renewal,True,2025-09-01 17:50:25,4398.87
579128,3,2025-02-16 10:05:12,Self,Online subscription renewal,True,2025-02-17 10:05:12,4535.94
383946,5,2025-06-24 19:01:31,Flat,Weekend movie,True,2025-06-25 19:01:31,2043.61
373214,8,2025-01-04 06:47:04,Self,Cab to office,True,2025-01-08 06:47:04,2436.37
742570,3,2025-09-25 17:18:06,Cafeteria,Cab to office,True,2025-09-30 17:18:06,1715.17
833825,8,2025-09-11 06:11:25,Self,Weekend movie,True,2025-09-15 06:11:25,3832.54
195744,1,2025-03-17 07:25:30,Cafeteria,Cab to office,True,2025-03-20 07:25:30,2125.85
303719,10,2025-05-30 04:50:36,Flat,Grocery shopping,True,2025-06-03 04:50:36,4186.0
182325,7,2025-04-12 19:02:08,Self,Fuel refill,True,2025-04-16 19:02:08,1484.56
395884,8,2025-10-09 09:06:53,Flat,Gift purchase,True,2025-10-11 09:06:53,2189.55
322429,2,2025-02-07 01:52:40,Others,Gift purchase,True,2025-02-09 01:52:40,2257.08
887383,10,2025-07-03 05:30:16,Others,Flat maintenance charges,True,2025-07-08 05:30:16,3980.13
767209,8,2025-06-14 09:58:01,Self,Online subscription renewal,True,2025-06-18 09:58:01,1471.99
584601,5,2025-04-20 13:51:56,Cafeteria,Snacks with friends,True,2025-04-24 13:51:56,4700.11
830077,4,2025-04-04 14:09:36,Others,Flat maintenance charges,True,2025-04-06 14:09:36,4176.67
541365,6,2025-01-30 16:22:58,Flat,Online subscription renewal,True,2025-02-03 16:22:58,90.72
853437,8,2025-04-26 15:12:35,Flat,Monthly rent transfer,True,2025-04-28 15:12:35,2747.42
174986,6,2025-08-28 04:08:09,Others,Monthly rent transfer,True,2025-08-28 04:08:09,1010.55
348400,5,2025-10-23 20:01:58,Flat,Monthly rent transfer,True,2025-10-26 20:01:58,2502.76
146337,4,2025-01-05 21:56:22,Cafeteria,Recharge and utilities,True,2025-01-10 21:56:22,1286.55
265584,2,2025-03-08 01:45:11,Flat,Recharge and utilities,True,2025-03-08 01:45:11,3000.15
716366,8,2025-07-11 13:14:54,Self,Cab to office,True,2025-07-14 13:14:54,2760.88
761810,7,2025-05-09 06:09:19,Self,Gift purchase,True,2025-05-11 06:09:19,2668.63
319302,2,2025-04-22 16:26:21,Flat,Fuel refill,True,2025-04-25 16:26:21,2626.41
797078,10,2025-08-06 06:00:22,Cafeteria,Gift purchase,True,2025-08-09 06:00:22,2064.29
721486,5,2025-04-26 11:13:18,Flat,Paid for lunch,True,2025-04-30 11:13:18,3754.2
881549,7,2025-02-27 23:09:05,Flat,Recharge and utilities,True,2025-03-03 23:09:05,2937.74
861735,3,2025-01-25 15:04:05,Flat,Grocery shopping,True,2025-01-26 15:04:05,4759.99
626948,7,2025-05-14 04:06:25,Others,Grocery shopping,True,2025-05-18 04:06:25,3627.1
148561,4,2025-09-09 23:25:48,Self,Monthly rent transfer,True,2025-09-12 23:25:48,2524.6
268157,6,2025-10-17 06:26:49,Self,Paid for lunch,True,2025-10-17 06:26:49,122.38
438416,2,2025-10-20 00:58:08,Cafeteria,Snacks with friends,True,2025-10-22 00:58:08,549.35
209185,6,2025-01-02 13:59:36,Uber/Rapido,Cab to office,True,2025-01-03 13:59:36,4625.44
933043,10,2025-09-19 17:52:26,Uber/Rapido,Paid for lunch,True,2025-09-24 17:52:26,2923.23
393842,4,2025-03-16 06:09:28,Flat,Snacks with friends,True,2025-03-20 06:09:28,4374.46
998617,9,2025-03-30 14:58:26,Cafeteria,Snacks with friends,True,2025-03-31 14:58:26,380.76
335921,5,2025-09-28 04:02:37,Self,Snacks with friends,True,2025-09-30 04:02:37,3071.08
519155,5,2025-03-24 04:37:52,Self,Online subscription renewal,True,2025-03-24 04:37:52,2876.78
516650,6,2025-05-24 03:30:58,Cafeteria,Fuel refill,True,2025-05-28 03:30:58,3020.05
281896,7,2025-01-18 09:57:47,Cafeteria,Fuel refill,True,2025-01-19 09:57:47,3726.24
818332,9,2025-10-24 23:58:58,Uber/Rapido,Recharge and utilities,True,2025-10-26 23:58:58,2254.52
355980,2,2025-09-10 21:53:20,Self,Weekend movie,True,2025-09-14 21:53:20,4761.56
966576,8,2025-05-10 21:01:12,Others,Cab to office,True,2025-05-10 21:01:12,3635.83
222466,5,2025-07-27 08:43:16,Self,Weekend movie,True,2025-07-28 08:43:16,1506.95
734198,2,2025-02-22 09:23:06,Cafeteria,Monthly rent transfer,True,2025-02-26 09:23:06,2193.16
842803,6,2025-06-04 21:42:14,Uber/Rapido,Paid for lunch,True,2025-06-05 21:42:14,1075.67
256394,7,2025-04-29 07:20:53,Self,Grocery shopping,True,2025-04-30 07:20:53,2943.97
212299,1,2025-10-27 02:50:16,Self,Monthly rent transfer,True,2025-10-29 02:50:16,4394.38
405956,1,2025-10-08 13:32:55,Self,Snacks with friends,True,2025-10-10 13:32:55,4102.15
537990,10,2025-04-09 23:19:11,Others,Weekend movie,True,2025-04-09 23:19:11,4859.47
695223,4,2025-09-28 03:52:17,Self,Flat maintenance charges,True,2025-10-01 03:52:17,3599.67
753815,9,2025-05-23 01:41:48,Uber/Rapido,Snacks with friends,True,2025-05-25 01:41:48,1126.32
655971,8,2025-04-11 08:59:18,Others,Fuel refill,True,2025-04-15 08:59:18,445.13
712487,1,2025-04-04 01:20:50,Others,Paid for lunch,True,2025-04-08 01:20:50,1976.89
604738,9,2025-01-22 08:29:11,Flat,Fuel refill,True,2025-01-23 08:29:11,4542.29
438819,2,2025-02-13 22:56:32,Cafeteria,Paid for lunch,True,2025-02-15 22:56:32,3197.61
153513,8,2025-10-12 02:35:32,Cafeteria,Monthly rent transfer,True,2025-10-14 02:35:32,845.12
388090,9,2025-08-26 12:58:04,Self,Recharge and utilities,True,2025-08-28 12:58:04,1437.0
698565,5,2025-09-01 01:55:23,Self,Weekend movie,True,2025-09-03 01:55:23,334.04
808018,9,2025-03-27 14:45:06,Flat,Paid for lunch,True,2025-03-27 14:45:06,3676.54
141149,3,2025-01-15 07:44:43,Self,Recharge and utilities,True,2025-01-19 07:44:43,848.98
743764,10,2025-03-05 03:05:55,Flat,Fuel refill,True,2025-03-06 03:05:55,2572.23
685375,2,2025-05-06 15:51:19,Uber/Rapido,Snacks with friends,True,2025-05-09 15:51:19,4480.81
940008,7,2025-03-20 13:14:10,Others,Gift purchase,True,2025-03-24 13:14:10,876.07
356427,5,2025-10-15 17:08:15,Flat,Gift purchase,True,2025-10-19 17:08:15,1065.78
744782,3,2025-01-29 03:26:48,Self,Snacks with friends,True,2025-02-02 03:26:48,1824.81
453602,10,2025-05-06 17:10:18,Cafeteria,Online subscription renewal,True,2025-05-07 17:10:18,171.55
941832,8,2025-04-18 00:30:38,Cafeteria,Fuel refill,True,2025-04-23 00:30:38,645.95
507804,7,2025-03-17 22:24:28,Uber/Rapido,Paid for lunch,True,2025-03-18 22:24:28,1032.36
519262,2,2025-08-17 23:48:25,Self,Gift purchase,True,2025-08-22 23:48:25,66.28
113096,3,2025-04-01 02:51:18,Self,Flat maintenance charges,True,2025-04-01 02:51:18,137.45
587038,2,2025-01-31 23:19:30,Cafeteria,Snacks with friends,True,2025-01-31 23:19:30,3980.04
639573,10,2025-10-25 00:53:55,Uber/Rapido,Grocery shopping,True,2025-10-28 00:53:55,434.82
227418,5,2025-01-07 07:43:22,Self,Monthly rent transfer,True,2025-01-07 07:43:22,3600.16
823198,3,2025-07-14 06:15:44,Flat,Fuel refill,True,2025-07-16 06:15:44,3737.23
469613,1,2025-02-15 10:11:59,Others,Snacks with friends,True,2025-02-19 10:11:59,396.34
518852,4,2025-05-29 01:05:33,Self,Grocery shopping,True,2025-05-30 01:05:33,3137.83
200183,6,2025-07-09 15:09:34,Flat,Snacks with friends,True,2025-07-11 15:09:34,946.45
693773,2,2025-03-06 13:30:36,Flat,Recharge and utilities,True,2025-03-09 13:30:36,2050.28
801619,7,2025-01-23 21:24:49,Cafeteria,Gift purchase,True,2025-01-23 21:24:49,3595.16
414884,10,2025-04-27 01:03:28,Self,Paid for lunch,True,2025-04-30 01:03:28,3301.25
890574,8,2025-07-13 16:56:49,Uber/Rapido,Weekend movie,True,2025-07-18 16:56:49,4460.61
966074,4,2025-10-16 05:20:12,Flat,Monthly rent transfer,True,2025-10-16 05:20:12,4096.51
530923,6,2025-05-16 00:34:02,Self,Recharge and utilities,True,2025-05-21 00:34:02,2727.53
849966,8,2025-01-31 22:31:30,Flat,Online subscription renewal,True,2025-02-02 22:31:30,2901.47
924496,3,2025-02-11 22:26:54,Self,Flat maintenance charges,True,2025-02-15 22:26:54,1682.43
717853,10,2025-01-16 12:37:05,Others,Fuel refill,True,2025-01-21 12:37:05,530.26
223769,8,2025-08-30 05:44:59,Cafeteria,Cab to office,True,2025-09-03 05:44:59,162.14
639028,3,2025-06-19 13:50:55,Others,Paid for lunch,True,2025-06-24 13:50:55,2418.84
771070,6,2025-07-20 16:58:13,Uber/Rapido,Recharge and utilities,True,2025-07-25 16:58:13,4554.53
704713,1,2025-10-19 13:22:42,Others,Snacks with friends,True,2025-10-24 13:22:42,598.58
259401,8,2025-10-11 08:07:51,Self,Recharge and utilities,True,2025-10-15 08:07:51,2623.08
244077,9,2025-06-30 17:17:02,Flat,Flat maintenance charges,True,2025-07-03 17:17:02,3126.47
958125,6,2025-04-12 03:39:47,Others,Flat maintenance charges,True,2025-04-15 03:39:47,985.23
143681,3,2025-04-17 01:36:09,Cafeteria,Weekend movie,True,2025-04-17 01:36:09,3218.21
531308,4,2025-05-18 16:24:11,Cafeteria,Fuel refill,True,2025-05-23 16:24:11,3992.75
930473,8,2025-03-26 10:17:22,Cafeteria,Cab to office,True,2025-03-30 10:17:22,737.29
823466,8,2025-03-28 17:26:07,Flat,Recharge and utilities,True,2025-04-02 17:26:07,4913.16
556240,10,2025-10-02 04:10:55,Uber/Rapido,Gift purchase,True,2025-10-02 04:10:55,4386.83
497138,5,2025-10-31 10:14:15,Cafeteria,Weekend movie,True,2025-11-05 10:14:15,910.05
409736,2,2025-04-09 14:27:08,Flat,Recharge and utilities,True,2025-04-14 14:27:08,4009.26
680413,5,2025-09-18 05:02:21,Uber/Rapido,Paid for lunch,True,2025-09-23 05:02:21,1173.16
597538,4,2025-01-06 18:04:44,Uber/Rapido,Monthly rent transfer,True,2025-01-06 18:04:44,231.07
721593,1,2025-06-05 06:27:09,Uber/Rapido,Paid for lunch,True,2025-06-10 06:27:09,363.36
137934,10,2025-01-13 10:13:38,Others,Recharge and utilities,True,2025-01-16 10:13:38,1976.57
925795,6,2025-05-28 08:01:04,Self,Gift purchase,True,2025-05-28 08:01:04,2691.4
608344,10,2025-01-12 17:03:08,Self,Fuel refill,True,2025-01-13 17:03:08,1287.81
743668,5,2025-10-13 11:00:07,Others,Recharge and utilities,True,2025-10-14 11:00:07,4408.28
663558,3,2025-08-26 22:20:36,Flat,Paid for lunch,True,2025-08-26 22:20:36,2449.99
213083,1,2025-02-19 18:04:20,Cafeteria,Monthly rent transfer,True,2025-02-21 18:04:20,4324.04
911736,4,2025-10-13 13:43:49,Cafeteria,Monthly rent transfer,True,2025-10-14 13:43:49,2665.84
595581,10,2025-05-20 15:36:38,Flat,Fuel refill,True,2025-05-22 15:36:38,1253.68
342204,5,2025-04-23 23:50:47,Others,Gift purchase,True,2025-04-23 23:50:47,3864.88
561258,7,2025-10-07 20:30:05,Cafeteria,Snacks with friends,True,2025-10-12 20:30:05,3544.26
426014,9,2025-10-05 14:24:54,Uber/Rapido,Weekend movie,True,2025-10-10 14:24:54,1918.05
868897,6,2025-09-11 10:14:47,Uber/Rapido,Cab to office,True,2025-09-15 10:14:47,547.88
496823,6,2025-08-04 20:54:11,Self,Weekend movie,True,2025-08-04 20:54:11,537.27
122620,9,2025-03-16 02:44:34,Self,Fuel refill,True,2025-03-18 02:44:34,2833.84
560876,3,2025-10-07 20:55:36,Uber/Rapido,Recharge and utilities,True,2025-10-10 20:55:36,1722.29
819776,1,2025-03-21 07:59:17,Flat,Cab to office,True,2025-03-22 07:59:17,3940.68
481867,5,2025-01-25 17:01:09,Self,Paid for lunch,True,2025-01-27 17:01:09,1167.42
464423,9,2025-01-01 03:28:48,Cafeteria,Weekend movie,True,2025-01-02 03:28:48,1541.84
378730,5,2025-02-27 23:18:26,Flat,Online subscription renewal,True,2025-03-04 23:18:26,63.03
159993,2,2025-07-10 15:24:48,Others,Snacks with friends,True,2025-07-12 15:24:48,74.2
577140,1,2025-04-27 00:00:53,Flat,Grocery shopping,True,2025-05-02 00:00:53,2473.75
456958,3,2025-02-06 23:27:33,Self,Recharge and utilities,True,2025-02-11 23:27:33,1409.86
293999,4,2025-09-20 09:08:17,Self,Flat maintenance charges,True,2025-09-25 09:08:17,2631.12
786427,8,2025-08-20 13:07:03,Cafeteria,Online subscription renewal,True,2025-08-24 13:07:03,297.74
156360,4,2025-08-24 07:05:37,Others,Paid for lunch,True,2025-08-26 07:05:37,851.94
725942,6,2025-09-04 01:25:47,Others,Snacks with friends,True,2025-09-07 01:25:47,979.68
617714,2,2025-07-23 09:27:48,Uber/Rapido,Fuel refill,True,2025-07-28 09:27:48,990.35
598022,6,2025-04-03 05:32:36,Flat,Monthly rent transfer,True,2025-04-07 05:32:36,2498.65
922948,8,2025-07-05 11:09:17,Self,Paid for lunch,True,2025-07-07 11:09:17,4995.28
508056,4,2025-05-26 01:20:29,Others,Fuel refill,True,2025-05-27 01:20:29,2834.58
748933,4,2025-08-15 15:33:30,Others,Gift purchase,True,2025-08-16 15:33:30,502.5
938298,3,2025-07-07 19:03:04,Cafeteria,Cab to office,True,2025-07-12 19:03:04,3165.86
612656,7,2025-08-09 04:14:39,Self,Monthly rent transfer,True,2025-08-09 04:14:39,2663.77
275071,9,2025-04-10 08:19:11,Uber/Rapido,Cab to office,True,2025-04-13 08:19:11,2499.15
883653,9,2025-01-25 16:38:48,Cafeteria,Snacks with friends,True,2025-01-28 16:38:48,249.68
768248,5,2025-09-25 00:15:34,Others,Cab to office,True,2025-09-27 00:15:34,3943.95
425068,10,2025-02-06 11:19:57,Flat,Grocery shopping,True,2025-02-07 11:19:57,2635.29
292898,5,2025-05-18 19:43:23,Others,Snacks with friends,True,2025-05-23 19:43:23,4682.75
522420,8,2025-01-04 17:54:25,Flat,Paid for lunch,True,2025-01-08 17:54:25,709.29
949790,4,2025-02-21 11:31:00,Uber/Rapido,Snacks with friends,True,2025-02-24 11:31:00,709.98
592819,10,2025-02-26 04:43:08,Uber/Rapido,Paid for lunch,True,2025-03-02 04:43:08,2575.97
532370,6,2025-03-30 14:30:03,Flat,Cab to office,True,2025-03-30 14:30:03,1175.12
685605,5,2025-05-09 01:52:43,Others,Fuel refill,True,2025-05-14 01:52:43,3590.86
950592,7,2025-09-01 10:34:13,Others,Grocery shopping,True,2025-09-03 10:34:13,3650.06
902057,2,2025-09-07 21:09:59,Cafeteria,Snacks with friends,True,2025-09-11 21:09:59,3671.0
305059,4,2025-08-04 13:31:08,Uber/Rapido,Grocery shopping,True,2025-08-09 13:31:08,3979.05
441069,7,2025-02-28 07:54:48,Self,Monthly rent transfer,True,2025-03-03 07:54:48,542.12
296521,1,2025-03-22 00:15:07,Uber/Rapido,Snacks with friends,True,2025-03-23 00:15:07,1606.74
371792,7,2025-05-27 02:20:17,Cafeteria,Online subscription renewal,True,2025-05-29 02:20:17,1066.35
952839,3,2025-05-10 12:51:19,Flat,Recharge and utilities,True,2025-05-15 12:51:19,319.05
752725,1,2025-04-17 09:43:28,Cafeteria,Grocery shopping,True,2025-04-20 09:43:28,2447.62
514509,4,2025-06-13 21:30:25,Cafeteria,Recharge and utilities,True,2025-06-18 21:30:25,1735.96
562900,10,2025-03-13 17:48:59,Uber/Rapido,Recharge and utilities,True,2025-03-16 17:48:59,2113.8
280226,3,2025-04-17 15:25:31,Cafeteria,Cab to office,True,2025-04-19 15:25:31,2469.74
